UTC time string, UTC time with nanoseconds integer, local time string, UTC time string, elapsed_time, UTC time integer, monotonic seconds, monotonic nanoseconds
2017-01-04T21:17:09.500086301Z, 20170104211709500086301, 2017-01-04T16:17:09.500086301-05:00, 2017-01-04T21:17:09.500086301Z, 45, 20170104211709, 99067, 976639433
2017-01-04T21:17:09.600091377Z, 20170104211709600091377, 2017-01-04T16:17:09.600091377-05:00, 2017-01-04T21:17:09.600091377Z, 45, 20170104211709, 99068, 76644459
2017-01-04T21:17:09.700060443Z, 20170104211709700060443, 2017-01-04T16:17:09.700060443-05:00, 2017-01-04T21:17:09.700060443Z, 45, 20170104211709, 99068, 176613891
2017-01-04T21:17:09.800096402Z, 20170104211709800096402, 2017-01-04T16:17:09.800096402-05:00, 2017-01-04T21:17:09.800096402Z, 45, 20170104211709, 99068, 276649671
2017-01-04T21:17:09.900097976Z, 20170104211709900097976, 2017-01-04T16:17:09.900097976-05:00, 2017-01-04T21:17:09.900097976Z, 45, 20170104211709, 99068, 376651180
2017-01-04T21:17:10.000097901Z, 20170104211710000097901, 2017-01-04T16:17:10.000097901-05:00, 2017-01-04T21:17:10.000097901Z, 46, 20170104211710, 99068, 476651113
2017-01-04T21:17:10.100104475Z, 20170104211710100104475, 2017-01-04T16:17:10.100104475-05:00, 2017-01-04T21:17:10.100104475Z, 46, 20170104211710, 99068, 576657659
2017-01-04T21:17:10.200097281Z, 20170104211710200097281, 2017-01-04T16:17:10.200097281-05:00, 2017-01-04T21:17:10.200097281Z, 46, 20170104211710, 99068, 676650385
2017-01-04T21:17:10.300128949Z, 20170104211710300128949, 2017-01-04T16:17:10.300128949-05:00, 2017-01-04T21:17:10.300128949Z, 46, 20170104211710, 99068, 776682023
2017-01-04T21:17:10.400097355Z, 20170104211710400097355, 2017-01-04T16:17:10.400097355-05:00, 2017-01-04T21:17:10.400097355Z, 46, 20170104211710, 99068, 876650180
2017-01-04T21:17:10.500099620Z, 20170104211710500099620, 2017-01-04T16:17:10.500099620-05:00, 2017-01-04T21:17:10.500099620Z, 46, 20170104211710, 99068, 976652790
2017-01-04T21:17:10.600095031Z, 20170104211710600095031, 2017-01-04T16:17:10.600095031-05:00, 2017-01-04T21:17:10.600095031Z, 46, 20170104211710, 99069, 76647923
2017-01-04T21:17:10.700096048Z, 20170104211710700096048, 2017-01-04T16:17:10.700096048-05:00, 2017-01-04T21:17:10.700096048Z, 46, 20170104211710, 99069, 176648948
2017-01-04T21:17:10.800089069Z, 20170104211710800089069, 2017-01-04T16:17:10.800089069-05:00, 2017-01-04T21:17:10.800089069Z, 46, 20170104211710, 99069, 276642067
2017-01-04T21:17:10.900089903Z, 20170104211710900089903, 2017-01-04T16:17:10.900089903-05:00, 2017-01-04T21:17:10.900089903Z, 46, 20170104211710, 99069, 376642932
2017-01-04T21:17:11.000088611Z, 20170104211711000088611, 2017-01-04T16:17:11.000088611-05:00, 2017-01-04T21:17:11.000088611Z, 47, 20170104211711, 99069, 476641680
2017-01-04T21:17:11.100073783Z, 20170104211711100073783, 2017-01-04T16:17:11.100073783-05:00, 2017-01-04T21:17:11.100073783Z, 47, 20170104211711, 99069, 576626886
2017-01-04T21:17:11.200130768Z, 20170104211711200130768, 2017-01-04T16:17:11.200130768-05:00, 2017-01-04T21:17:11.200130768Z, 47, 20170104211711, 99069, 676683906
2017-01-04T21:17:11.300129468Z, 20170104211711300129468, 2017-01-04T16:17:11.300129468-05:00, 2017-01-04T21:17:11.300129468Z, 47, 20170104211711, 99069, 776682571
2017-01-04T21:17:11.400065889Z, 20170104211711400065889, 2017-01-04T16:17:11.400065889-05:00, 2017-01-04T21:17:11.400065889Z, 47, 20170104211711, 99069, 876619088
2017-01-04T21:17:11.500061359Z, 20170104211711500061359, 2017-01-04T16:17:11.500061359-05:00, 2017-01-04T21:17:11.500061359Z, 47, 20170104211711, 99069, 976614584
2017-01-04T21:17:11.600073538Z, 20170104211711600073538, 2017-01-04T16:17:11.600073538-05:00, 2017-01-04T21:17:11.600073538Z, 47, 20170104211711, 99070, 76626366
2017-01-04T21:17:11.700141764Z, 20170104211711700141764, 2017-01-04T16:17:11.700141764-05:00, 2017-01-04T21:17:11.700141764Z, 47, 20170104211711, 99070, 176694876
2017-01-04T21:17:11.800075611Z, 20170104211711800075611, 2017-01-04T16:17:11.800075611-05:00, 2017-01-04T21:17:11.800075611Z, 47, 20170104211711, 99070, 276628393
2017-01-04T21:17:11.900083297Z, 20170104211711900083297, 2017-01-04T16:17:11.900083297-05:00, 2017-01-04T21:17:11.900083297Z, 47, 20170104211711, 99070, 376636229
2017-01-04T21:17:12.000137408Z, 20170104211712000137408, 2017-01-04T16:17:12.000137408-05:00, 2017-01-04T21:17:12.000137408Z, 48, 20170104211712, 99070, 476690617
2017-01-04T21:17:12.100060470Z, 20170104211712100060470, 2017-01-04T16:17:12.100060470-05:00, 2017-01-04T21:17:12.100060470Z, 48, 20170104211712, 99070, 576613641
2017-01-04T21:17:12.200120110Z, 20170104211712200120110, 2017-01-04T16:17:12.200120110-05:00, 2017-01-04T21:17:12.200120110Z, 48, 20170104211712, 99070, 676673145
2017-01-04T21:17:12.300089310Z, 20170104211712300089310, 2017-01-04T16:17:12.300089310-05:00, 2017-01-04T21:17:12.300089310Z, 48, 20170104211712, 99070, 776642470
2017-01-04T21:17:12.400095801Z, 20170104211712400095801, 2017-01-04T16:17:12.400095801-05:00, 2017-01-04T21:17:12.400095801Z, 48, 20170104211712, 99070, 876648773
2017-01-04T21:17:12.500065407Z, 20170104211712500065407, 2017-01-04T16:17:12.500065407-05:00, 2017-01-04T21:17:12.500065407Z, 48, 20170104211712, 99070, 976618457
2017-01-04T21:17:12.600101786Z, 20170104211712600101786, 2017-01-04T16:17:12.600101786-05:00, 2017-01-04T21:17:12.600101786Z, 48, 20170104211712, 99071, 76655000
2017-01-04T21:17:12.700107742Z, 20170104211712700107742, 2017-01-04T16:17:12.700107742-05:00, 2017-01-04T21:17:12.700107742Z, 48, 20170104211712, 99071, 176660575
2017-01-04T21:17:12.800118360Z, 20170104211712800118360, 2017-01-04T16:17:12.800118360-05:00, 2017-01-04T21:17:12.800118360Z, 48, 20170104211712, 99071, 276671172
2017-01-04T21:17:12.900104310Z, 20170104211712900104310, 2017-01-04T16:17:12.900104310-05:00, 2017-01-04T21:17:12.900104310Z, 48, 20170104211712, 99071, 376657023
2017-01-04T21:17:13.000220156Z, 20170104211713000220156, 2017-01-04T16:17:13.000220156-05:00, 2017-01-04T21:17:13.000220156Z, 49, 20170104211713, 99071, 476773172
2017-01-04T21:17:13.100146805Z, 20170104211713100146805, 2017-01-04T16:17:13.100146805-05:00, 2017-01-04T21:17:13.100146805Z, 49, 20170104211713, 99071, 576699993
2017-01-04T21:17:13.200197349Z, 20170104211713200197349, 2017-01-04T16:17:13.200197349-05:00, 2017-01-04T21:17:13.200197349Z, 49, 20170104211713, 99071, 676750228
2017-01-04T21:17:13.300193685Z, 20170104211713300193685, 2017-01-04T16:17:13.300193685-05:00, 2017-01-04T21:17:13.300193685Z, 49, 20170104211713, 99071, 776746644
2017-01-04T21:17:13.400178395Z, 20170104211713400178395, 2017-01-04T16:17:13.400178395-05:00, 2017-01-04T21:17:13.400178395Z, 49, 20170104211713, 99071, 876731506
2017-01-04T21:17:13.500160459Z, 20170104211713500160459, 2017-01-04T16:17:13.500160459-05:00, 2017-01-04T21:17:13.500160459Z, 49, 20170104211713, 99071, 976713614
2017-01-04T21:17:13.600169675Z, 20170104211713600169675, 2017-01-04T16:17:13.600169675-05:00, 2017-01-04T21:17:13.600169675Z, 49, 20170104211713, 99072, 76722856
2017-01-04T21:17:13.700157985Z, 20170104211713700157985, 2017-01-04T16:17:13.700157985-05:00, 2017-01-04T21:17:13.700157985Z, 49, 20170104211713, 99072, 176711140
2017-01-04T21:17:13.800177923Z, 20170104211713800177923, 2017-01-04T16:17:13.800177923-05:00, 2017-01-04T21:17:13.800177923Z, 49, 20170104211713, 99072, 276731119
2017-01-04T21:17:13.900169054Z, 20170104211713900169054, 2017-01-04T16:17:13.900169054-05:00, 2017-01-04T21:17:13.900169054Z, 49, 20170104211713, 99072, 376722289
2017-01-04T21:17:14.000188447Z, 20170104211714000188447, 2017-01-04T16:17:14.000188447-05:00, 2017-01-04T21:17:14.000188447Z, 50, 20170104211714, 99072, 476741663
2017-01-04T21:17:14.100153555Z, 20170104211714100153555, 2017-01-04T16:17:14.100153555-05:00, 2017-01-04T21:17:14.100153555Z, 50, 20170104211714, 99072, 576706805
2017-01-04T21:17:14.200062029Z, 20170104211714200062029, 2017-01-04T16:17:14.200062029-05:00, 2017-01-04T21:17:14.200062029Z, 50, 20170104211714, 99072, 676615118
2017-01-04T21:17:14.300149856Z, 20170104211714300149856, 2017-01-04T16:17:14.300149856-05:00, 2017-01-04T21:17:14.300149856Z, 50, 20170104211714, 99072, 776702988
2017-01-04T21:17:14.400062910Z, 20170104211714400062910, 2017-01-04T16:17:14.400062910-05:00, 2017-01-04T21:17:14.400062910Z, 50, 20170104211714, 99072, 876615964
2017-01-04T21:17:14.500062258Z, 20170104211714500062258, 2017-01-04T16:17:14.500062258-05:00, 2017-01-04T21:17:14.500062258Z, 50, 20170104211714, 99072, 976615257
2017-01-04T21:17:14.600064933Z, 20170104211714600064933, 2017-01-04T16:17:14.600064933-05:00, 2017-01-04T21:17:14.600064933Z, 50, 20170104211714, 99073, 76618028
2017-01-04T21:17:14.700062730Z, 20170104211714700062730, 2017-01-04T16:17:14.700062730-05:00, 2017-01-04T21:17:14.700062730Z, 50, 20170104211714, 99073, 176615902
2017-01-04T21:17:14.800062877Z, 20170104211714800062877, 2017-01-04T16:17:14.800062877-05:00, 2017-01-04T21:17:14.800062877Z, 50, 20170104211714, 99073, 276615957
2017-01-04T21:17:14.900128492Z, 20170104211714900128492, 2017-01-04T16:17:14.900128492-05:00, 2017-01-04T21:17:14.900128492Z, 50, 20170104211714, 99073, 376681663
2017-01-04T21:17:15.000129420Z, 20170104211715000129420, 2017-01-04T16:17:15.000129420-05:00, 2017-01-04T21:17:15.000129420Z, 51, 20170104211715, 99073, 476682677
2017-01-04T21:17:15.100133778Z, 20170104211715100133778, 2017-01-04T16:17:15.100133778-05:00, 2017-01-04T21:17:15.100133778Z, 51, 20170104211715, 99073, 576687025
2017-01-04T21:17:15.200092962Z, 20170104211715200092962, 2017-01-04T16:17:15.200092962-05:00, 2017-01-04T21:17:15.200092962Z, 51, 20170104211715, 99073, 676646294
2017-01-04T21:17:15.300062399Z, 20170104211715300062399, 2017-01-04T16:17:15.300062399-05:00, 2017-01-04T21:17:15.300062399Z, 51, 20170104211715, 99073, 776615416
2017-01-04T21:17:15.400132294Z, 20170104211715400132294, 2017-01-04T16:17:15.400132294-05:00, 2017-01-04T21:17:15.400132294Z, 51, 20170104211715, 99073, 876685533
2017-01-04T21:17:15.500126771Z, 20170104211715500126771, 2017-01-04T16:17:15.500126771-05:00, 2017-01-04T21:17:15.500126771Z, 51, 20170104211715, 99073, 976680144
2017-01-04T21:17:15.600091895Z, 20170104211715600091895, 2017-01-04T16:17:15.600091895-05:00, 2017-01-04T21:17:15.600091895Z, 51, 20170104211715, 99074, 76645219
2017-01-04T21:17:15.700094033Z, 20170104211715700094033, 2017-01-04T16:17:15.700094033-05:00, 2017-01-04T21:17:15.700094033Z, 51, 20170104211715, 99074, 176647202
2017-01-04T21:17:15.800088690Z, 20170104211715800088690, 2017-01-04T16:17:15.800088690-05:00, 2017-01-04T21:17:15.800088690Z, 51, 20170104211715, 99074, 276641897
2017-01-04T21:17:15.900095357Z, 20170104211715900095357, 2017-01-04T16:17:15.900095357-05:00, 2017-01-04T21:17:15.900095357Z, 51, 20170104211715, 99074, 376648561
2017-01-04T21:17:16.000092365Z, 20170104211716000092365, 2017-01-04T16:17:16.000092365-05:00, 2017-01-04T21:17:16.000092365Z, 52, 20170104211716, 99074, 476645586
2017-01-04T21:17:16.100095035Z, 20170104211716100095035, 2017-01-04T16:17:16.100095035-05:00, 2017-01-04T21:17:16.100095035Z, 52, 20170104211716, 99074, 576648242
2017-01-04T21:17:16.200062103Z, 20170104211716200062103, 2017-01-04T16:17:16.200062103-05:00, 2017-01-04T21:17:16.200062103Z, 52, 20170104211716, 99074, 676615184
2017-01-04T21:17:16.300149282Z, 20170104211716300149282, 2017-01-04T16:17:16.300149282-05:00, 2017-01-04T21:17:16.300149282Z, 52, 20170104211716, 99074, 776702288
2017-01-04T21:17:16.400121848Z, 20170104211716400121848, 2017-01-04T16:17:16.400121848-05:00, 2017-01-04T21:17:16.400121848Z, 52, 20170104211716, 99074, 876674833
2017-01-04T21:17:16.500124774Z, 20170104211716500124774, 2017-01-04T16:17:16.500124774-05:00, 2017-01-04T21:17:16.500124774Z, 52, 20170104211716, 99074, 976677783
2017-01-04T21:17:16.600061475Z, 20170104211716600061475, 2017-01-04T16:17:16.600061475-05:00, 2017-01-04T21:17:16.600061475Z, 52, 20170104211716, 99075, 76614953
2017-01-04T21:17:16.700080309Z, 20170104211716700080309, 2017-01-04T16:17:16.700080309-05:00, 2017-01-04T21:17:16.700080309Z, 52, 20170104211716, 99075, 176633353
2017-01-04T21:17:16.800066495Z, 20170104211716800066495, 2017-01-04T16:17:16.800066495-05:00, 2017-01-04T21:17:16.800066495Z, 52, 20170104211716, 99075, 276619481
2017-01-04T21:17:16.900121948Z, 20170104211716900121948, 2017-01-04T16:17:16.900121948-05:00, 2017-01-04T21:17:16.900121948Z, 52, 20170104211716, 99075, 376674925
2017-01-04T21:17:17.000118533Z, 20170104211717000118533, 2017-01-04T16:17:17.000118533-05:00, 2017-01-04T21:17:17.000118533Z, 53, 20170104211717, 99075, 476671498
2017-01-04T21:17:17.100119801Z, 20170104211717100119801, 2017-01-04T16:17:17.100119801-05:00, 2017-01-04T21:17:17.100119801Z, 53, 20170104211717, 99075, 576672875
2017-01-04T21:17:17.200124528Z, 20170104211717200124528, 2017-01-04T16:17:17.200124528-05:00, 2017-01-04T21:17:17.200124528Z, 53, 20170104211717, 99075, 676677484
2017-01-04T21:17:17.300153131Z, 20170104211717300153131, 2017-01-04T16:17:17.300153131-05:00, 2017-01-04T21:17:17.300153131Z, 53, 20170104211717, 99075, 776706257
2017-01-04T21:17:17.400148159Z, 20170104211717400148159, 2017-01-04T16:17:17.400148159-05:00, 2017-01-04T21:17:17.400148159Z, 53, 20170104211717, 99075, 876701376
2017-01-04T21:17:17.500067913Z, 20170104211717500067913, 2017-01-04T16:17:17.500067913-05:00, 2017-01-04T21:17:17.500067913Z, 53, 20170104211717, 99075, 976621006
2017-01-04T21:17:17.600157834Z, 20170104211717600157834, 2017-01-04T16:17:17.600157834-05:00, 2017-01-04T21:17:17.600157834Z, 53, 20170104211717, 99076, 76711073
2017-01-04T21:17:17.700123742Z, 20170104211717700123742, 2017-01-04T16:17:17.700123742-05:00, 2017-01-04T21:17:17.700123742Z, 53, 20170104211717, 99076, 176676719
2017-01-04T21:17:17.800072522Z, 20170104211717800072522, 2017-01-04T16:17:17.800072522-05:00, 2017-01-04T21:17:17.800072522Z, 53, 20170104211717, 99076, 276625552
2017-01-04T21:17:17.900119795Z, 20170104211717900119795, 2017-01-04T16:17:17.900119795-05:00, 2017-01-04T21:17:17.900119795Z, 53, 20170104211717, 99076, 376672929
2017-01-04T21:17:18.000104041Z, 20170104211718000104041, 2017-01-04T16:17:18.000104041-05:00, 2017-01-04T21:17:18.000104041Z, 54, 20170104211718, 99076, 476657357
2017-01-04T21:17:18.100065890Z, 20170104211718100065890, 2017-01-04T16:17:18.100065890-05:00, 2017-01-04T21:17:18.100065890Z, 54, 20170104211718, 99076, 576618991
2017-01-04T21:17:18.200069815Z, 20170104211718200069815, 2017-01-04T16:17:18.200069815-05:00, 2017-01-04T21:17:18.200069815Z, 54, 20170104211718, 99076, 676623046
2017-01-04T21:17:18.300118179Z, 20170104211718300118179, 2017-01-04T16:17:18.300118179-05:00, 2017-01-04T21:17:18.300118179Z, 54, 20170104211718, 99076, 776671221
2017-01-04T21:17:18.400081272Z, 20170104211718400081272, 2017-01-04T16:17:18.400081272-05:00, 2017-01-04T21:17:18.400081272Z, 54, 20170104211718, 99076, 876634242
2017-01-04T21:17:18.500119746Z, 20170104211718500119746, 2017-01-04T16:17:18.500119746-05:00, 2017-01-04T21:17:18.500119746Z, 54, 20170104211718, 99076, 976672781
2017-01-04T21:17:18.600073977Z, 20170104211718600073977, 2017-01-04T16:17:18.600073977-05:00, 2017-01-04T21:17:18.600073977Z, 54, 20170104211718, 99077, 76627163
2017-01-04T21:17:18.700065696Z, 20170104211718700065696, 2017-01-04T16:17:18.700065696-05:00, 2017-01-04T21:17:18.700065696Z, 54, 20170104211718, 99077, 176618755
2017-01-04T21:17:18.800072040Z, 20170104211718800072040, 2017-01-04T16:17:18.800072040-05:00, 2017-01-04T21:17:18.800072040Z, 54, 20170104211718, 99077, 276625020
2017-01-04T21:17:18.900073017Z, 20170104211718900073017, 2017-01-04T16:17:18.900073017-05:00, 2017-01-04T21:17:18.900073017Z, 54, 20170104211718, 99077, 376626060
2017-01-04T21:17:19.000073351Z, 20170104211719000073351, 2017-01-04T16:17:19.000073351-05:00, 2017-01-04T21:17:19.000073351Z, 55, 20170104211719, 99077, 476626343
2017-01-04T21:17:19.100075859Z, 20170104211719100075859, 2017-01-04T16:17:19.100075859-05:00, 2017-01-04T21:17:19.100075859Z, 55, 20170104211719, 99077, 576628859
2017-01-04T21:17:19.200068023Z, 20170104211719200068023, 2017-01-04T16:17:19.200068023-05:00, 2017-01-04T21:17:19.200068023Z, 55, 20170104211719, 99077, 676621111
2017-01-04T21:17:19.300126870Z, 20170104211719300126870, 2017-01-04T16:17:19.300126870-05:00, 2017-01-04T21:17:19.300126870Z, 55, 20170104211719, 99077, 776679996
2017-01-04T21:17:19.400138363Z, 20170104211719400138363, 2017-01-04T16:17:19.400138363-05:00, 2017-01-04T21:17:19.400138363Z, 55, 20170104211719, 99077, 876691759
2017-01-04T21:17:19.500129451Z, 20170104211719500129451, 2017-01-04T16:17:19.500129451-05:00, 2017-01-04T21:17:19.500129451Z, 55, 20170104211719, 99077, 976682947
2017-01-04T21:17:19.600094829Z, 20170104211719600094829, 2017-01-04T16:17:19.600094829-05:00, 2017-01-04T21:17:19.600094829Z, 55, 20170104211719, 99078, 76647824
2017-01-04T21:17:19.700093405Z, 20170104211719700093405, 2017-01-04T16:17:19.700093405-05:00, 2017-01-04T21:17:19.700093405Z, 55, 20170104211719, 99078, 176646439
2017-01-04T21:17:19.800092260Z, 20170104211719800092260, 2017-01-04T16:17:19.800092260-05:00, 2017-01-04T21:17:19.800092260Z, 55, 20170104211719, 99078, 276645347
2017-01-04T21:17:19.900095624Z, 20170104211719900095624, 2017-01-04T16:17:19.900095624-05:00, 2017-01-04T21:17:19.900095624Z, 55, 20170104211719, 99078, 376648826
2017-01-04T21:17:20.000093312Z, 20170104211720000093312, 2017-01-04T16:17:20.000093312-05:00, 2017-01-04T21:17:20.000093312Z, 56, 20170104211720, 99078, 476646317
2017-01-04T21:17:20.100089162Z, 20170104211720100089162, 2017-01-04T16:17:20.100089162-05:00, 2017-01-04T21:17:20.100089162Z, 56, 20170104211720, 99078, 576642226
2017-01-04T21:17:20.200070943Z, 20170104211720200070943, 2017-01-04T16:17:20.200070943-05:00, 2017-01-04T21:17:20.200070943Z, 56, 20170104211720, 99078, 676624101
2017-01-04T21:17:20.300063529Z, 20170104211720300063529, 2017-01-04T16:17:20.300063529-05:00, 2017-01-04T21:17:20.300063529Z, 56, 20170104211720, 99078, 776616486
2017-01-04T21:17:20.400064081Z, 20170104211720400064081, 2017-01-04T16:17:20.400064081-05:00, 2017-01-04T21:17:20.400064081Z, 56, 20170104211720, 99078, 876617639
2017-01-04T21:17:20.500069413Z, 20170104211720500069413, 2017-01-04T16:17:20.500069413-05:00, 2017-01-04T21:17:20.500069413Z, 56, 20170104211720, 99078, 976622451
2017-01-04T21:17:20.600069633Z, 20170104211720600069633, 2017-01-04T16:17:20.600069633-05:00, 2017-01-04T21:17:20.600069633Z, 56, 20170104211720, 99079, 76622741
2017-01-04T21:17:20.700069051Z, 20170104211720700069051, 2017-01-04T16:17:20.700069051-05:00, 2017-01-04T21:17:20.700069051Z, 56, 20170104211720, 99079, 176622059
2017-01-04T21:17:20.800068670Z, 20170104211720800068670, 2017-01-04T16:17:20.800068670-05:00, 2017-01-04T21:17:20.800068670Z, 56, 20170104211720, 99079, 276621841
2017-01-04T21:17:20.900063836Z, 20170104211720900063836, 2017-01-04T16:17:20.900063836-05:00, 2017-01-04T21:17:20.900063836Z, 56, 20170104211720, 99079, 376617231
2017-01-04T21:17:21.000066772Z, 20170104211721000066772, 2017-01-04T16:17:21.000066772-05:00, 2017-01-04T21:17:21.000066772Z, 57, 20170104211721, 99079, 476619811
2017-01-04T21:17:21.100109599Z, 20170104211721100109599, 2017-01-04T16:17:21.100109599-05:00, 2017-01-04T21:17:21.100109599Z, 57, 20170104211721, 99079, 576662932
2017-01-04T21:17:21.200068443Z, 20170104211721200068443, 2017-01-04T16:17:21.200068443-05:00, 2017-01-04T21:17:21.200068443Z, 57, 20170104211721, 99079, 676621485
2017-01-04T21:17:21.300105095Z, 20170104211721300105095, 2017-01-04T16:17:21.300105095-05:00, 2017-01-04T21:17:21.300105095Z, 57, 20170104211721, 99079, 776658356
2017-01-04T21:17:21.400090974Z, 20170104211721400090974, 2017-01-04T16:17:21.400090974-05:00, 2017-01-04T21:17:21.400090974Z, 57, 20170104211721, 99079, 876643914
2017-01-04T21:17:21.500120147Z, 20170104211721500120147, 2017-01-04T16:17:21.500120147-05:00, 2017-01-04T21:17:21.500120147Z, 57, 20170104211721, 99079, 976673506
2017-01-04T21:17:21.600100428Z, 20170104211721600100428, 2017-01-04T16:17:21.600100428-05:00, 2017-01-04T21:17:21.600100428Z, 57, 20170104211721, 99080, 76653567
2017-01-04T21:17:21.700130964Z, 20170104211721700130964, 2017-01-04T16:17:21.700130964-05:00, 2017-01-04T21:17:21.700130964Z, 57, 20170104211721, 99080, 176684024
2017-01-04T21:17:21.800122780Z, 20170104211721800122780, 2017-01-04T16:17:21.800122780-05:00, 2017-01-04T21:17:21.800122780Z, 57, 20170104211721, 99080, 276675845
2017-01-04T21:17:21.900096031Z, 20170104211721900096031, 2017-01-04T16:17:21.900096031-05:00, 2017-01-04T21:17:21.900096031Z, 57, 20170104211721, 99080, 376649167
2017-01-04T21:17:22.000090084Z, 20170104211722000090084, 2017-01-04T16:17:22.000090084-05:00, 2017-01-04T21:17:22.000090084Z, 58, 20170104211722, 99080, 476643340
2017-01-04T21:17:22.100094749Z, 20170104211722100094749, 2017-01-04T16:17:22.100094749-05:00, 2017-01-04T21:17:22.100094749Z, 58, 20170104211722, 99080, 576648027
2017-01-04T21:17:22.200095063Z, 20170104211722200095063, 2017-01-04T16:17:22.200095063-05:00, 2017-01-04T21:17:22.200095063Z, 58, 20170104211722, 99080, 676648269
2017-01-04T21:17:22.300095002Z, 20170104211722300095002, 2017-01-04T16:17:22.300095002-05:00, 2017-01-04T21:17:22.300095002Z, 58, 20170104211722, 99080, 776648231
2017-01-04T21:17:22.400126132Z, 20170104211722400126132, 2017-01-04T16:17:22.400126132-05:00, 2017-01-04T21:17:22.400126132Z, 58, 20170104211722, 99080, 876679341
2017-01-04T21:17:22.500098701Z, 20170104211722500098701, 2017-01-04T16:17:22.500098701-05:00, 2017-01-04T21:17:22.500098701Z, 58, 20170104211722, 99080, 976651566
2017-01-04T21:17:22.600091752Z, 20170104211722600091752, 2017-01-04T16:17:22.600091752-05:00, 2017-01-04T21:17:22.600091752Z, 58, 20170104211722, 99081, 76644819
2017-01-04T21:17:22.700080165Z, 20170104211722700080165, 2017-01-04T16:17:22.700080165-05:00, 2017-01-04T21:17:22.700080165Z, 58, 20170104211722, 99081, 176633105
2017-01-04T21:17:22.800094471Z, 20170104211722800094471, 2017-01-04T16:17:22.800094471-05:00, 2017-01-04T21:17:22.800094471Z, 58, 20170104211722, 99081, 276647405
2017-01-04T21:17:22.900097172Z, 20170104211722900097172, 2017-01-04T16:17:22.900097172-05:00, 2017-01-04T21:17:22.900097172Z, 58, 20170104211722, 99081, 376650020
2017-01-04T21:17:23.000095603Z, 20170104211723000095603, 2017-01-04T16:17:23.000095603-05:00, 2017-01-04T21:17:23.000095603Z, 59, 20170104211723, 99081, 476648902
2017-01-04T21:17:23.100092649Z, 20170104211723100092649, 2017-01-04T16:17:23.100092649-05:00, 2017-01-04T21:17:23.100092649Z, 59, 20170104211723, 99081, 576645599
2017-01-04T21:17:23.200094176Z, 20170104211723200094176, 2017-01-04T16:17:23.200094176-05:00, 2017-01-04T21:17:23.200094176Z, 59, 20170104211723, 99081, 676647405
2017-01-04T21:17:23.300105003Z, 20170104211723300105003, 2017-01-04T16:17:23.300105003-05:00, 2017-01-04T21:17:23.300105003Z, 59, 20170104211723, 99081, 776658363
2017-01-04T21:17:23.400094672Z, 20170104211723400094672, 2017-01-04T16:17:23.400094672-05:00, 2017-01-04T21:17:23.400094672Z, 59, 20170104211723, 99081, 876647619
2017-01-04T21:17:23.500093854Z, 20170104211723500093854, 2017-01-04T16:17:23.500093854-05:00, 2017-01-04T21:17:23.500093854Z, 59, 20170104211723, 99081, 976646876
2017-01-04T21:17:23.600095338Z, 20170104211723600095338, 2017-01-04T16:17:23.600095338-05:00, 2017-01-04T21:17:23.600095338Z, 59, 20170104211723, 99082, 76648620
2017-01-04T21:17:23.700109212Z, 20170104211723700109212, 2017-01-04T16:17:23.700109212-05:00, 2017-01-04T21:17:23.700109212Z, 59, 20170104211723, 99082, 176662651
2017-01-04T21:17:23.800094931Z, 20170104211723800094931, 2017-01-04T16:17:23.800094931-05:00, 2017-01-04T21:17:23.800094931Z, 59, 20170104211723, 99082, 276648143
2017-01-04T21:17:23.900089080Z, 20170104211723900089080, 2017-01-04T16:17:23.900089080-05:00, 2017-01-04T21:17:23.900089080Z, 59, 20170104211723, 99082, 376642286
2017-01-04T21:17:24.000101422Z, 20170104211724000101422, 2017-01-04T16:17:24.000101422-05:00, 2017-01-04T21:17:24.000101422Z, 60, 20170104211724, 99082, 476654623
2017-01-04T21:17:24.100091442Z, 20170104211724100091442, 2017-01-04T16:17:24.100091442-05:00, 2017-01-04T21:17:24.100091442Z, 60, 20170104211724, 99082, 576644693
2017-01-04T21:17:24.200067107Z, 20170104211724200067107, 2017-01-04T16:17:24.200067107-05:00, 2017-01-04T21:17:24.200067107Z, 60, 20170104211724, 99082, 676620400
2017-01-04T21:17:24.300092586Z, 20170104211724300092586, 2017-01-04T16:17:24.300092586-05:00, 2017-01-04T21:17:24.300092586Z, 60, 20170104211724, 99082, 776645573
2017-01-04T21:17:24.400087872Z, 20170104211724400087872, 2017-01-04T16:17:24.400087872-05:00, 2017-01-04T21:17:24.400087872Z, 60, 20170104211724, 99082, 876640911
2017-01-04T21:17:24.500087922Z, 20170104211724500087922, 2017-01-04T16:17:24.500087922-05:00, 2017-01-04T21:17:24.500087922Z, 60, 20170104211724, 99082, 976640876
2017-01-04T21:17:24.600088597Z, 20170104211724600088597, 2017-01-04T16:17:24.600088597-05:00, 2017-01-04T21:17:24.600088597Z, 60, 20170104211724, 99083, 76641704
2017-01-04T21:17:24.700086991Z, 20170104211724700086991, 2017-01-04T16:17:24.700086991-05:00, 2017-01-04T21:17:24.700086991Z, 60, 20170104211724, 99083, 176640025
2017-01-04T21:17:24.800088697Z, 20170104211724800088697, 2017-01-04T16:17:24.800088697-05:00, 2017-01-04T21:17:24.800088697Z, 60, 20170104211724, 99083, 276641656
